"","Returned","Order ID","Row ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country/Region","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"2264",1,"CA-2021-132346",4779,2021-11-07,2021-11-11,"Standard Class","PK-19075","Pete Kriz","Consumer","United States","Newark","Delaware",19711,"East","OFF-AP-10000696","Office Supplies","Appliances","Holmes Odor Grabber",100.94,7,0,33.3102
"2265",1,"CA-2021-134194",7943,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders",39.582,9,0.8,-59.373
"2266",1,"CA-2021-134194",7944,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-SU-10000946","Office Supplies","Supplies","Staple remover",44.688,7,0.2,5.0274
"2267",1,"CA-2021-134194",7945,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-AR-10001615","Office Supplies","Art","Newell 34",31.744,2,0.2,2.3808
"2268",1,"CA-2021-134194",7946,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568
"2269",1,"CA-2021-134194",7947,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688
"2270",1,"CA-2021-134194",7943,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders",39.582,9,0.8,-59.373
"2271",1,"CA-2021-134194",7944,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-SU-10000946","Office Supplies","Supplies","Staple remover",44.688,7,0.2,5.0274
"2272",1,"CA-2021-134194",7945,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-AR-10001615","Office Supplies","Art","Newell 34",31.744,2,0.2,2.3808
"2273",1,"CA-2021-134194",7946,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568
"2274",1,"CA-2021-134194",7947,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688
"2275",1,"CA-2021-134194",7943,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders",39.582,9,0.8,-59.373
"2276",1,"CA-2021-134194",7944,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-SU-10000946","Office Supplies","Supplies","Staple remover",44.688,7,0.2,5.0274
"2277",1,"CA-2021-134194",7945,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-AR-10001615","Office Supplies","Art","Newell 34",31.744,2,0.2,2.3808
"2278",1,"CA-2021-134194",7946,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568
"2279",1,"CA-2021-134194",7947,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688
"2280",1,"CA-2021-134194",7943,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders",39.582,9,0.8,-59.373
"2281",1,"CA-2021-134194",7944,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-SU-10000946","Office Supplies","Supplies","Staple remover",44.688,7,0.2,5.0274
"2282",1,"CA-2021-134194",7945,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-AR-10001615","Office Supplies","Art","Newell 34",31.744,2,0.2,2.3808
"2283",1,"CA-2021-134194",7946,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568
"2284",1,"CA-2021-134194",7947,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688
"2285",1,"CA-2021-134194",7943,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders",39.582,9,0.8,-59.373
"2286",1,"CA-2021-134194",7944,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-SU-10000946","Office Supplies","Supplies","Staple remover",44.688,7,0.2,5.0274
"2287",1,"CA-2021-134194",7945,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-AR-10001615","Office Supplies","Art","Newell 34",31.744,2,0.2,2.3808
"2288",1,"CA-2021-134194",7946,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568
"2289",1,"CA-2021-134194",7947,2021-12-25,2022-01-01,"Standard Class","GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas",75081,"Central","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688
"2290",1,"CA-2021-135692",3098,2021-04-27,2021-05-01,"Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Fort Worth","Texas",76106,"Central","OFF-LA-10001158","Office Supplies","Labels","Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.592
"2291",1,"CA-2021-135692",3099,2021-04-27,2021-05-01,"Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Fort Worth","Texas",76106,"Central","FUR-BO-10002268","Furniture","Bookcases","Sauder Barrister Bookcases",220.2656,4,0.32,-42.1096
"2292",1,"CA-2021-135692",3098,2021-04-27,2021-05-01,"Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Fort Worth","Texas",76106,"Central","OFF-LA-10001158","Office Supplies","Labels","Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.592
"2293",1,"CA-2021-135692",3099,2021-04-27,2021-05-01,"Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Fort Worth","Texas",76106,"Central","FUR-BO-10002268","Furniture","Bookcases","Sauder Barrister Bookcases",220.2656,4,0.32,-42.1096
"2294",1,"CA-2021-136308",3299,2021-11-16,2021-11-16,"Same Day","MW-18235","Mitch Willingham","Corporate","United States","San Francisco","California",94122,"West","TEC-MA-10000488","Technology","Machines","Bady BDG101FRU Card Printer",1919.976,3,0.2,215.9973
"2295",1,"CA-2021-136539",954,2021-12-28,2022-01-01,"Standard Class","GH-14665","Greg Hansen","Consumer","United States","Round Rock","Texas",78664,"Central","OFF-AR-10001958","Office Supplies","Art","Stanley Bostitch Contemporary Electric Pencil Sharpeners",27.168,2,0.2,2.7168
"2296",1,"CA-2021-136539",955,2021-12-28,2022-01-01,"Standard Class","GH-14665","Greg Hansen","Consumer","United States","Round Rock","Texas",78664,"Central","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
"2297",1,"CA-2021-136539",954,2021-12-28,2022-01-01,"Standard Class","GH-14665","Greg Hansen","Consumer","United States","Round Rock","Texas",78664,"Central","OFF-AR-10001958","Office Supplies","Art","Stanley Bostitch Contemporary Electric Pencil Sharpeners",27.168,2,0.2,2.7168
"2298",1,"CA-2021-136539",955,2021-12-28,2022-01-01,"Standard Class","GH-14665","Greg Hansen","Consumer","United States","Round Rock","Texas",78664,"Central","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
"2299",1,"CA-2021-136651",7241,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.544
"2300",1,"CA-2021-136651",7242,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","OFF-BI-10003638","Office Supplies","Binders","GBC Durable Plastic Covers",92.88,6,0.2,30.186
"2301",1,"CA-2021-136651",7243,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","FUR-FU-10004864","Furniture","Furnishings","Eldon 500 Class Desk Accessories",24.14,2,0,7.9662
"2302",1,"CA-2021-136651",7241,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.544
"2303",1,"CA-2021-136651",7242,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","OFF-BI-10003638","Office Supplies","Binders","GBC Durable Plastic Covers",92.88,6,0.2,30.186
"2304",1,"CA-2021-136651",7243,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","FUR-FU-10004864","Furniture","Furnishings","Eldon 500 Class Desk Accessories",24.14,2,0,7.9662
"2305",1,"CA-2021-136651",7241,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.544
"2306",1,"CA-2021-136651",7242,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","OFF-BI-10003638","Office Supplies","Binders","GBC Durable Plastic Covers",92.88,6,0.2,30.186
"2307",1,"CA-2021-136651",7243,2021-04-23,2021-04-25,"Second Class","JF-15355","Jay Fein","Consumer","United States","Pasadena","California",91104,"West","FUR-FU-10004864","Furniture","Furnishings","Eldon 500 Class Desk Accessories",24.14,2,0,7.9662
"2308",1,"CA-2021-137085",2685,2021-06-29,2021-07-06,"Standard Class","CT-11995","Carol Triggs","Consumer","United States","Los Angeles","California",90004,"West","OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders",312.552,9,0.2,101.5794
"2309",1,"CA-2021-137099",566,2021-12-07,2021-12-10,"First Class","FP-14320","Frank Preis","Consumer","United States","Los Angeles","California",90008,"West","TEC-PH-10002496","Technology","Phones","Cisco SPA301",374.376,3,0.2,46.797
"2310",1,"CA-2021-137414",7206,2021-10-02,2021-10-06,"Standard Class","CM-12115","Chad McGuire","Consumer","United States","San Francisco","California",94109,"West","FUR-FU-10001424","Furniture","Furnishings","Dax Clear Box Frame",17.46,2,0,5.9364
"2311",1,"CA-2021-137414",7207,2021-10-02,2021-10-06,"Standard Class","CM-12115","Chad McGuire","Consumer","United States","San Francisco","California",94109,"West","TEC-MA-10002930","Technology","Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers",369.16,11,0.2,32.3015
"2312",1,"CA-2021-137414",7206,2021-10-02,2021-10-06,"Standard Class","CM-12115","Chad McGuire","Consumer","United States","San Francisco","California",94109,"West","FUR-FU-10001424","Furniture","Furnishings","Dax Clear Box Frame",17.46,2,0,5.9364
"2313",1,"CA-2021-137414",7207,2021-10-02,2021-10-06,"Standard Class","CM-12115","Chad McGuire","Consumer","United States","San Francisco","California",94109,"West","TEC-MA-10002930","Technology","Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers",369.16,11,0.2,32.3015
"2314",1,"CA-2021-137428",2963,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10002774","Furniture","Chairs","Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764
"2315",1,"CA-2021-137428",2964,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair, Gray",97.184,2,0.2,6.074
"2316",1,"CA-2021-137428",2965,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders",24.32,5,0.2,8.208
"2317",1,"CA-2021-137428",2966,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584
"2318",1,"CA-2021-137428",2963,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10002774","Furniture","Chairs","Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764
"2319",1,"CA-2021-137428",2964,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair, Gray",97.184,2,0.2,6.074
"2320",1,"CA-2021-137428",2965,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders",24.32,5,0.2,8.208
"2321",1,"CA-2021-137428",2966,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584
"2322",1,"CA-2021-137428",2963,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10002774","Furniture","Chairs","Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764
"2323",1,"CA-2021-137428",2964,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair, Gray",97.184,2,0.2,6.074
"2324",1,"CA-2021-137428",2965,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders",24.32,5,0.2,8.208
"2325",1,"CA-2021-137428",2966,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584
"2326",1,"CA-2021-137428",2963,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10002774","Furniture","Chairs","Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764
"2327",1,"CA-2021-137428",2964,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair, Gray",97.184,2,0.2,6.074
"2328",1,"CA-2021-137428",2965,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders",24.32,5,0.2,8.208
"2329",1,"CA-2021-137428",2966,2021-12-16,2021-12-21,"Second Class","AY-10555","Andy Yotov","Corporate","United States","Oceanside","California",92054,"West","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584
"2330",1,"CA-2021-138163",2846,2021-11-17,2021-11-20,"First Class","XP-21865","Xylona Preis","Consumer","United States","Everett","Massachusetts",2149,"East","OFF-AR-10001958","Office Supplies","Art","Stanley Bostitch Contemporary Electric Pencil Sharpeners",50.94,3,0,14.2632
"2331",1,"CA-2021-140053",2437,2021-07-03,2021-07-10,"Standard Class","CA-12265","Christina Anderson","Consumer","United States","Farmington","New Mexico",87401,"West","FUR-FU-10003708","Furniture","Furnishings","Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,0,114.6285
"2332",1,"CA-2021-140151",8152,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers",32.48,2,0,4.872
"2333",1,"CA-2021-140151",8153,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898",20.04,3,0,9.6192
"2334",1,"CA-2021-140151",8154,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","TEC-CO-10004722","Technology","Copiers","Canon imageCLASS 2200 Advanced Copier",13999.96,4,0,6719.9808
"2335",1,"CA-2021-140151",8152,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers",32.48,2,0,4.872
"2336",1,"CA-2021-140151",8153,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898",20.04,3,0,9.6192
"2337",1,"CA-2021-140151",8154,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","TEC-CO-10004722","Technology","Copiers","Canon imageCLASS 2200 Advanced Copier",13999.96,4,0,6719.9808
"2338",1,"CA-2021-140151",8152,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers",32.48,2,0,4.872
"2339",1,"CA-2021-140151",8153,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898",20.04,3,0,9.6192
"2340",1,"CA-2021-140151",8154,2021-03-23,2021-03-25,"First Class","RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington",98115,"West","TEC-CO-10004722","Technology","Copiers","Canon imageCLASS 2200 Advanced Copier",13999.96,4,0,6719.9808
"2341",1,"CA-2021-140186",5791,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips",35,7,0,16.8
"2342",1,"CA-2021-140186",5792,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-CH-10002961","Furniture","Chairs","Leather Task Chair, Black",72.784,1,0.2,0
"2343",1,"CA-2021-140186",5793,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-AP-10002578","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.4384
"2344",1,"CA-2021-140186",5794,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
"2345",1,"CA-2021-140186",5795,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies",46.672,2,0.2,16.3352
"2346",1,"CA-2021-140186",5791,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips",35,7,0,16.8
"2347",1,"CA-2021-140186",5792,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-CH-10002961","Furniture","Chairs","Leather Task Chair, Black",72.784,1,0.2,0
"2348",1,"CA-2021-140186",5793,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-AP-10002578","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.4384
"2349",1,"CA-2021-140186",5794,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
"2350",1,"CA-2021-140186",5795,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies",46.672,2,0.2,16.3352
"2351",1,"CA-2021-140186",5791,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips",35,7,0,16.8
"2352",1,"CA-2021-140186",5792,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-CH-10002961","Furniture","Chairs","Leather Task Chair, Black",72.784,1,0.2,0
"2353",1,"CA-2021-140186",5793,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-AP-10002578","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.4384
"2354",1,"CA-2021-140186",5794,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
"2355",1,"CA-2021-140186",5795,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies",46.672,2,0.2,16.3352
"2356",1,"CA-2021-140186",5791,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips",35,7,0,16.8
"2357",1,"CA-2021-140186",5792,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-CH-10002961","Furniture","Chairs","Leather Task Chair, Black",72.784,1,0.2,0
"2358",1,"CA-2021-140186",5793,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-AP-10002578","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.4384
"2359",1,"CA-2021-140186",5794,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
"2360",1,"CA-2021-140186",5795,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies",46.672,2,0.2,16.3352
"2361",1,"CA-2021-140186",5791,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips",35,7,0,16.8
"2362",1,"CA-2021-140186",5792,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-CH-10002961","Furniture","Chairs","Leather Task Chair, Black",72.784,1,0.2,0
"2363",1,"CA-2021-140186",5793,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-AP-10002578","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0,25.4384
"2364",1,"CA-2021-140186",5794,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
"2365",1,"CA-2021-140186",5795,2021-09-29,2021-10-02,"First Class","PG-18820","Patrick Gardner","Consumer","United States","Bakersfield","California",93309,"West","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies",46.672,2,0.2,16.3352
"2366",1,"CA-2021-140585",1114,2021-12-18,2021-12-23,"Second Class","RA-19915","Russell Applegate","Consumer","United States","Encinitas","California",92024,"West","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies",46.672,2,0.2,16.3352
"2367",1,"CA-2021-140585",1115,2021-12-18,2021-12-23,"Second Class","RA-19915","Russell Applegate","Consumer","United States","Encinitas","California",92024,"West","FUR-BO-10002206","Furniture","Bookcases","Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
